detail_id;order_id;customer_id;product_id;postal_code;sales;quantity;discount;profit
297;CA-2014-111451;KL-16555;OFF-BI-100045931;80906;78.60;5;0.70;-62.88
298;CA-2014-111451;KL-16555;OFF-FA-100048541;80906;27.55;3;0.20;9.30
299;CA-2016-142545;JD-15895;OFF-PA-100021051;7109;32.40;5;0.00;15.55
300;CA-2016-142545;JD-15895;OFF-ST-100027561;7109;1082.48;8;0.00;10.82
301;CA-2016-142545;JD-15895;OFF-PA-100042431;7109;56.91;3;0.00;27.32
302;CA-2016-142545;JD-15895;FUR-FU-100018611;7109;77.60;4;0.00;38.02
303;CA-2016-142545;JD-15895;OFF-BI-100027061;7109;14.28;1;0.00;6.57
304;US-2017-152380;JH-15910;FUR-TA-100025331;60623;219.08;3;0.50;-131.45
305;CA-2015-144253;AS-10225;FUR-FU-100026711;10024;26.80;2;0.00;12.86
306;CA-2014-130960;KB-16600;OFF-AR-100036511;48180;9.84;3;0.00;2.85
307;CA-2014-111003;CR-12625;OFF-BI-100010721;8701;45.48;3;0.00;20.92
308;CA-2014-111003;CR-12625;OFF-AR-100021351;8701;289.20;6;0.00;83.87
309;CA-2017-126774;SH-20395;OFF-AR-100028041;22204;4.89;1;0.00;2.00
310;CA-2016-142902;BP-11185;FUR-FU-100019181;80004;15.14;4;0.20;3.59
311;CA-2016-142902;BP-11185;FUR-CH-100040861;80004;466.77;2;0.20;52.51
312;CA-2016-142902;BP-11185;FUR-FU-100017561;80004;15.23;1;0.20;1.71
313;CA-2016-142902;BP-11185;OFF-LA-100006341;80004;6.26;3;0.20;2.04
314;CA-2014-120887;TS-21205;FUR-FU-100015881;7601;87.54;3;0.00;37.64
315;CA-2014-167850;AG-10525;TEC-PH-100023981;33710;178.38;2;0.20;22.30
316;CA-2014-167850;AG-10525;OFF-PA-100019371;33710;15.55;3;0.20;5.44
317;CA-2014-164259;SP-20860;OFF-AR-100033731;19143;99.14;4;0.20;8.67
318;CA-2014-164973;NM-18445;FUR-CH-100026021;10024;135.88;1;0.10;24.16
319;CA-2014-164973;NM-18445;TEC-MA-100029271;10024;3991.98;2;0.00;1995.99
320;CA-2014-164973;NM-18445;TEC-PH-100040931;10024;275.94;6;0.00;80.02
321;CA-2014-164973;NM-18445;TEC-AC-100008921;10024;360.00;4;0.00;129.60
322;CA-2014-164973;NM-18445;OFF-ST-100029741;10024;43.57;1;0.00;13.07
323;CA-2014-156601;FA-14230;OFF-FA-100006241;90805;7.16;2;0.00;3.58
324;CA-2016-162138;GK-14620;OFF-BI-100045931;92345;251.52;6;0.20;81.74
325;CA-2016-162138;GK-14620;TEC-AC-100019081;92345;99.99;1;0.00;35.00
326;CA-2017-153339;DJ-13510;FUR-FU-100019671;37130;15.99;1;0.20;1.00
327;US-2016-141544;PO-18850;TEC-PH-100036451;19143;290.90;3;0.40;-67.88
328;US-2016-141544;PO-18850;OFF-ST-100006751;19143;54.22;2;0.20;3.39
329;US-2016-141544;PO-18850;FUR-CH-100033121;19143;786.74;4;0.30;-258.50
330;US-2016-141544;PO-18850;OFF-LA-100010741;19143;100.24;10;0.20;33.83
331;US-2016-141544;PO-18850;OFF-BI-100015241;19143;37.76;6;0.70;-27.69
332;US-2016-150147;JL-15850;TEC-PH-100046141;19134;82.80;2;0.40;-20.70
333;US-2016-150147;JL-15850;OFF-BI-100011531;19134;20.72;2;0.70;-13.82
334;US-2016-150147;JL-15850;OFF-BI-100019821;19134;4.90;3;0.70;-3.43
335;CA-2015-137946;DB-13615;OFF-BI-100019221;90045;4.75;1;0.20;1.60
336;CA-2015-137946;DB-13615;TEC-CO-100014491;90045;959.98;2;0.20;335.99
337;CA-2015-137946;DB-13615;OFF-BI-100041401;90045;14.37;4;0.20;4.49
338;CA-2014-129924;AC-10420;OFF-BI-100033141;94122;7.71;2;0.20;2.80
339;CA-2014-129924;AC-10420;FUR-TA-100045751;94122;698.35;3;0.20;-17.46
340;CA-2015-128167;KL-16645;OFF-FA-100004901;84041;4.96;4;0.00;2.33
341;CA-2014-122336;JD-15895;OFF-AR-100001221;19140;17.86;4;0.20;1.12
342;CA-2014-122336;JD-15895;OFF-BI-100036561;19140;509.97;10;0.70;-407.98
343;CA-2014-122336;JD-15895;OFF-FA-100027801;19140;30.99;13;0.20;10.07
344;CA-2014-122336;JD-15895;TEC-PH-100007021;19140;71.93;12;0.40;8.39
345;US-2015-120712;CS-12130;OFF-ST-100001071;78745;88.80;4;0.20;-2.22
346;CA-2017-169901;CC-12550;TEC-PH-100022931;94122;47.98;3;0.20;4.80
347;CA-2017-134306;TD-20995;OFF-AR-100040271;1852;7.56;3;0.00;3.10
348;CA-2017-134306;TD-20995;OFF-PA-100002491;1852;24.56;2;0.00;11.54
349;CA-2017-134306;TD-20995;OFF-AR-100013741;1852;12.96;2;0.00;4.15
350;CA-2016-129714;AB-10060;TEC-AC-100002901;10009;6.79;1;0.00;2.31
351;CA-2016-129714;AB-10060;OFF-PA-100019701;10009;24.56;2;0.00;11.54
352;CA-2016-129714;AB-10060;OFF-BI-100021601;10009;3.05;1;0.20;1.07
353;CA-2016-129714;AB-10060;OFF-PA-100019701;10009;49.12;4;0.00;23.09
354;CA-2016-129714;AB-10060;OFF-BI-100049951;10009;4355.17;4;0.20;1415.43
355;CA-2016-138520;JL-15505;FUR-BO-100022681;10035;388.70;6;0.20;-4.86
356;CA-2016-138520;JL-15505;OFF-EN-100011371;10035;8.26;2;0.00;3.80
357;CA-2016-138520;JL-15505;OFF-AR-100023991;10035;17.04;4;0.00;6.99
358;CA-2016-138520;JL-15505;OFF-PA-100027131;10035;34.40;5;0.00;15.82
359;CA-2016-130001;HK-14890;OFF-PA-100026661;28205;36.24;5;0.20;11.33
360;CA-2017-155698;VB-21745;OFF-AP-100011241;31907;647.84;8;0.00;168.44
361;CA-2017-155698;VB-21745;OFF-LA-100011581;31907;20.70;2;0.00;9.94
362;CA-2017-144904;KW-16435;OFF-LA-100011581;10009;20.70;2;0.00;9.94
363;CA-2017-144904;KW-16435;FUR-CH-100007851;10009;488.65;3;0.10;86.87
364;CA-2017-144904;KW-16435;OFF-AR-100037321;10009;5.56;2;0.00;1.45
365;CA-2017-144904;KW-16435;FUR-FU-100000231;10009;47.12;8;0.00;20.73
366;CA-2014-123344;JD-16060;OFF-ST-100017131;94109;211.96;4;0.00;8.48
367;CA-2016-155516;MK-17905;OFF-BI-100024121;6040;23.20;4;0.00;10.44
368;CA-2016-155516;MK-17905;OFF-SU-100012251;6040;7.36;2;0.00;0.15
369;CA-2016-155516;MK-17905;OFF-ST-100024061;6040;104.79;7;0.00;29.34
370;CA-2016-155516;MK-17905;FUR-BO-100025451;6040;1043.92;4;0.00;271.42
371;CA-2017-104745;GT-14755;OFF-PA-100020361;78550;25.92;5;0.20;9.40
372;CA-2017-104745;GT-14755;OFF-ST-100022051;78550;53.42;3;0.20;4.67
373;US-2014-119137;AG-10900;OFF-BI-100019821;85705;8.16;5;0.70;-5.71
374;US-2014-119137;AG-10900;TEC-AC-100039111;85705;1023.94;8;0.20;179.19
375;US-2014-119137;AG-10900;OFF-AR-100006581;85705;9.24;1;0.20;0.92
376;US-2014-119137;AG-10900;TEC-AC-100020761;85705;479.04;10;0.20;-29.94
377;US-2016-134656;MM-18280;OFF-PA-100030391;62301;99.14;4;0.20;30.98
378;US-2017-134481;AR-10405;FUR-TA-100049151;2038;1488.42;7;0.30;-297.68
379;CA-2015-130792;RA-19915;OFF-AP-100006961;77095;8.65;3;0.80;-20.33
380;CA-2015-130792;RA-19915;OFF-ST-100033271;77095;23.83;3;0.20;2.68
381;CA-2015-130792;RA-19915;OFF-BI-100003091;77095;12.18;4;0.80;-18.87
382;CA-2016-134775;AS-10285;OFF-PA-100047341;94109;50.96;7;0.00;25.48
383;CA-2016-134775;AS-10285;OFF-BI-100022251;94109;49.54;3;0.20;17.34
384;CA-2015-125395;LA-16780;TEC-AC-100047081;48180;41.90;2;0.00;8.80
385;US-2015-168935;DO-13435;FUR-TA-100006171;33024;375.46;3;0.45;-157.01
386;US-2015-168935;DO-13435;TEC-AC-100023351;33024;83.98;3;0.20;-1.05
387;CA-2015-122756;DK-13225;TEC-MA-100016811;19140;482.34;4;0.70;-337.64
388;CA-2015-122756;DK-13225;FUR-FU-100019351;19140;2.96;1;0.20;0.78
390;CA-2017-101798;MV-18190;OFF-BI-100000501;10009;23.36;4;0.20;7.88
391;CA-2017-101798;MV-18190;TEC-AC-100019981;10009;39.98;2;0.00;13.59
392;US-2014-135972;JG-15115;TEC-PH-100030121;98198;246.38;2;0.20;27.72
393;US-2014-135972;JG-15115;TEC-CO-100023131;98198;1799.97;3;0.00;701.99
394;US-2014-134971;BP-11095;OFF-BI-100039821;61604;12.46;3;0.80;-20.56
395;CA-2017-102946;VP-21730;OFF-BI-100044921;89115;75.79;3;0.20;25.58
396;CA-2017-165603;SS-20140;OFF-ST-100007981;2886;49.96;2;0.00;9.49
397;CA-2017-165603;SS-20140;OFF-PA-100025521;2886;12.96;2;0.00;6.22
398;CA-2015-122259;HP-14815;OFF-SU-100025731;49201;70.12;4;0.00;21.04
399;CA-2016-108987;AG-10675;OFF-ST-100015801;77036;35.95;3;0.20;3.60
400;CA-2016-108987;AG-10675;FUR-BO-100048341;77036;2396.27;4;0.32;-317.15
401;CA-2016-108987;AG-10675;OFF-ST-100009341;77036;131.14;4;0.20;-32.78
402;CA-2016-108987;AG-10675;TEC-AC-100001581;77036;57.58;2;0.20;0.72
403;CA-2014-113166;LF-17185;OFF-PA-100019471;33180;9.57;2;0.20;3.47
404;CA-2014-155208;SP-20650;OFF-AR-100034781;28403;39.07;6;0.20;9.77
405;CA-2017-117933;RF-19840;OFF-AP-100042491;10024;35.91;3;0.00;9.70
406;CA-2017-117457;KH-16510;TEC-AC-100001581;94110;179.95;5;0.00;37.79
407;CA-2017-117457;KH-16510;TEC-CO-100041151;94110;1199.98;3;0.20;434.99
408;CA-2017-117457;KH-16510;OFF-PA-100037241;94110;27.15;5;0.00;13.30
409;CA-2017-117457;KH-16510;FUR-TA-100020411;94110;1004.02;7;0.20;-112.95
410;CA-2017-117457;KH-16510;OFF-PA-100028931;94110;9.68;1;0.00;4.65
411;CA-2017-117457;KH-16510;OFF-LA-100037661;94110;28.35;9;0.00;13.61
412;CA-2017-117457;KH-16510;OFF-PA-100019701;94110;55.98;1;0.00;27.43
413;CA-2017-117457;KH-16510;FUR-BO-100019721;94110;1336.83;13;0.15;31.45
414;CA-2017-117457;KH-16510;FUR-CH-100039561;94110;113.57;2;0.20;-18.45
415;CA-2017-142636;KC-16675;OFF-PA-100001571;98105;139.86;7;0.00;65.73
416;CA-2017-142636;KC-16675;FUR-CH-100018911;98105;307.14;4;0.20;26.87
417;CA-2017-122105;CJ-12010;OFF-AR-100043441;92646;95.92;8;0.00;25.90
418;CA-2016-148796;PB-19150;FUR-CH-100048861;90004;383.80;5;0.20;38.38
419;CA-2017-154816;VB-21745;OFF-PA-100038451;40475;5.78;1;0.00;2.83
420;CA-2017-110478;SP-20860;OFF-AR-100015731;90045;9.32;4;0.00;2.70
421;CA-2017-110478;SP-20860;OFF-EN-100004831;90045;15.25;1;0.00;7.02
422;CA-2014-142048;JE-15745;TEC-AC-100041141;80027;196.75;6;0.20;56.57
423;CA-2017-125388;MP-17965;FUR-FU-100047121;1841;56.56;4;0.00;14.71
424;CA-2017-125388;MP-17965;OFF-ST-100009181;1841;32.70;3;0.00;8.50
425;CA-2017-155705;NF-18385;FUR-CH-100000151;39212;866.40;4;0.00;225.26
426;CA-2017-149160;JM-15265;FUR-FU-100033471;48187;28.40;2;0.00;11.08
427;CA-2017-149160;JM-15265;OFF-BI-100015431;48187;287.92;8;0.00;138.20
428;CA-2014-101476;SD-20485;TEC-MA-100000291;10801;69.99;1;0.00;30.10
429;CA-2017-152275;KH-16630;OFF-AR-100003691;78207;6.67;6;0.20;0.50
430;US-2016-123750;RB-19795;OFF-BI-100045841;28052;189.59;2;0.70;-145.35
431;US-2016-123750;RB-19795;TEC-AC-100046591;28052;408.74;7;0.20;76.64
432;US-2016-123750;RB-19795;TEC-AC-100046591;28052;291.96;5;0.20;54.74
433;US-2016-123750;RB-19795;OFF-ST-100006171;28052;4.77;2;0.20;-0.77
434;CA-2016-127369;DB-13060;OFF-ST-100033061;1852;714.30;5;0.00;207.15
435;US-2014-150574;MK-18160;OFF-BI-100007731;32216;4.81;2;0.70;-3.69
436;US-2014-150574;MK-18160;TEC-AC-100026001;32216;247.80;5;0.20;-18.59
437;CA-2016-147375;PO-19180;TEC-MA-100029371;60623;1007.98;3;0.30;43.20
438;CA-2016-147375;PO-19180;OFF-PA-100019701;60623;313.49;7;0.20;113.64
439;CA-2017-130043;BB-11545;OFF-PA-100022301;77070;31.87;8;0.20;11.55
440;CA-2017-157252;CV-12805;FUR-CH-100033961;10024;207.85;3;0.10;2.31
441;CA-2016-115756;PK-19075;FUR-FU-100002461;48227;12.22;1;0.00;3.67
442;CA-2016-115756;PK-19075;OFF-ST-100000601;48227;194.94;3;0.00;23.39
443;CA-2016-115756;PK-19075;OFF-ST-100030581;48227;70.95;3;0.00;20.58
444;CA-2016-115756;PK-19075;OFF-PA-100022221;48227;91.36;4;0.00;42.03
445;CA-2016-115756;PK-19075;FUR-CH-100023721;48227;242.94;3;0.00;29.15
446;CA-2016-115756;PK-19075;OFF-LA-100013171;48227;22.05;7;0.00;10.58
447;CA-2017-154214;TB-21595;FUR-FU-100002061;47201;2.91;1;0.00;1.37
448;CA-2016-166674;RB-19360;OFF-AR-100005881;13021;59.52;3;0.00;15.48
449;CA-2016-166674;RB-19360;OFF-ST-100014691;13021;161.94;3;0.00;9.72
450;CA-2016-166674;RB-19360;OFF-AR-100019531;13021;263.88;6;0.00;71.25
451;CA-2016-166674;RB-19360;OFF-AR-100031561;13021;30.48;3;0.00;7.92
452;CA-2016-166674;RB-19360;OFF-AR-100049741;13021;9.84;3;0.00;2.85
453;CA-2016-166674;RB-19360;TEC-PH-100023651;13021;35.12;4;0.00;9.13
454;CA-2017-147277;EB-13705;FUR-TA-100015391;44312;284.36;2;0.40;-75.83
455;CA-2017-147277;EB-13705;OFF-ST-100001421;44312;665.41;2;0.20;66.54
456;CA-2016-100153;KH-16630;TEC-AC-100017721;73071;63.88;4;0.00;24.91
457;US-2014-110674;SC-20095;FUR-CH-100002251;94521;129.57;2;0.20;-24.29
458;US-2016-157945;NF-18385;FUR-CH-100023311;62521;747.56;3;0.30;-96.11
459;US-2016-157945;NF-18385;OFF-EN-100014151;62521;8.93;2;0.20;3.35
460;CA-2015-109638;JH-15985;OFF-AP-100024721;98115;103.92;4;0.00;36.37
461;CA-2015-109638;JH-15985;TEC-AC-100045711;98115;899.91;9;0.00;377.96
462;CA-2015-109638;JH-15985;OFF-BI-100010981;98115;51.31;3;0.20;18.60
463;CA-2016-109869;TN-21040;FUR-FU-100000231;85023;23.56;5;0.20;7.07
464;CA-2016-109869;TN-21040;FUR-TA-100018891;85023;1272.63;6;0.50;-814.48
465;CA-2016-109869;TN-21040;OFF-BI-100003151;85023;28.49;5;0.70;-20.89
466;CA-2016-109869;TN-21040;OFF-SU-100035051;85023;185.38;2;0.20;-34.76
467;CA-2016-109869;TN-21040;OFF-AP-100025781;85023;78.27;2;0.20;5.87
468;US-2015-101399;JS-15940;FUR-FU-100029181;60068;254.74;7;0.60;-312.06
469;CA-2017-154907;DS-13180;FUR-BO-100028241;79109;205.33;2;0.32;-36.24
470;US-2016-100419;CC-12670;OFF-BI-100021941;60610;4.79;3;0.80;-7.90
471;CA-2015-154144;MH-17785;OFF-PA-100040711;11757;55.48;1;0.00;26.63
472;CA-2014-144666;JP-15520;OFF-ST-100027431;94110;340.92;3;0.00;3.41
473;CA-2014-144666;JP-15520;FUR-BO-100016011;94110;222.67;2;0.15;10.48
474;CA-2014-144666;JP-15520;TEC-PH-100026801;94110;703.97;4;0.20;88.00
475;CA-2014-144666;JP-15520;OFF-ST-100013211;94110;92.52;6;0.00;24.98
476;CA-2014-144666;JP-15520;OFF-PA-100015091;94110;62.65;7;0.00;28.82
477;CA-2014-144666;JP-15520;OFF-PA-100034651;94110;94.85;5;0.00;45.53
478;CA-2016-103891;KH-16690;TEC-PH-100001491;90008;95.76;6;0.20;7.18
479;CA-2016-152632;JE-15475;FUR-FU-100026711;12180;40.20;3;0.00;19.30
480;CA-2016-100790;JG-15805;OFF-AR-100030451;10024;14.70;5;0.00;6.62
481;CA-2016-100790;JG-15805;OFF-ST-100006891;10024;704.25;5;0.00;84.51
482;CA-2014-134677;XP-21865;TEC-AC-100014451;92024;9.09;3;0.00;1.91
483;CA-2014-127691;EM-14065;OFF-AR-100020531;10024;5.96;2;0.00;1.67
484;CA-2014-127691;EM-14065;TEC-AC-100025671;10024;159.98;2;0.00;57.59
485;CA-2017-140963;MT-18070;OFF-LA-100039231;90045;29.60;2;0.00;14.80
486;CA-2017-140963;MT-18070;FUR-BO-100013371;90045;514.17;5;0.15;-30.25
487;CA-2017-140963;MT-18070;TEC-PH-100019241;90045;279.96;5;0.20;17.50
488;CA-2014-154627;SA-20830;TEC-PH-100013631;60610;2735.95;6;0.20;341.99
489;CA-2014-133753;CW-11905;TEC-PH-100003761;77340;7.99;1;0.20;0.60
490;CA-2014-133753;CW-11905;TEC-AC-100003031;77340;63.98;2;0.20;10.40
491;CA-2014-133753;CW-11905;OFF-AR-100019531;77340;70.37;2;0.20;6.16
492;CA-2014-113362;AJ-10960;OFF-ST-100018091;14609;449.15;5;0.00;8.98
493;CA-2014-113362;AJ-10960;OFF-EN-100038451;14609;11.07;3;0.00;5.09
494;CA-2016-169166;SS-20590;TEC-AC-100009911;98115;93.98;2;0.00;13.16
495;US-2016-120929;RO-19780;FUR-TA-100018571;38109;189.88;3;0.40;-94.94
496;CA-2015-134782;MD-17350;OFF-EN-100014341;72701;105.42;2;0.00;51.66
497;CA-2016-126158;SC-20095;OFF-BI-100024981;92627;119.62;8;0.20;40.37
498;CA-2016-126158;SC-20095;FUR-FU-100048641;92627;255.76;4;0.00;81.84
499;CA-2016-126158;SC-20095;FUR-CH-100026021;92627;241.57;2;0.20;18.12
500;CA-2016-126158;SC-20095;FUR-FU-100000731;92627;69.30;9;0.00;22.87
501;US-2016-105578;MY-17380;OFF-BI-100016701;80134;22.62;2;0.70;-15.08
502;US-2016-105578;MY-17380;OFF-BI-100016581;80134;14.95;2;0.70;-11.96
503;US-2016-105578;MY-17380;FUR-CH-100012151;80134;801.57;2;0.20;50.10
504;US-2016-105578;MY-17380;OFF-BI-100008311;80134;2.38;3;0.70;-1.90
505;US-2016-105578;MY-17380;OFF-PA-100003571;80134;32.79;1;0.20;11.89
506;CA-2017-134978;EB-13705;OFF-BI-100032741;10024;15.92;5;0.20;5.37
507;CA-2015-145352;CM-12385;OFF-AR-100016621;30318;2.74;1;0.00;0.74
508;CA-2015-145352;CM-12385;OFF-AR-100038561;30318;8.34;3;0.00;2.17
509;CA-2015-145352;CM-12385;OFF-ST-100012281;30318;46.74;3;0.00;11.69
510;CA-2015-145352;CM-12385;OFF-BI-100035271;30318;6354.95;5;0.00;3177.48
511;CA-2017-135307;LS-17245;FUR-FU-100012901;64118;126.30;3;0.00;40.42
512;CA-2017-135307;LS-17245;TEC-AC-100023991;64118;38.04;2;0.00;12.17
513;CA-2016-106341;LF-17185;OFF-AR-100020531;43055;7.15;3;0.20;0.72
514;CA-2017-163405;BN-11515;OFF-AR-100038111;90049;6.63;3;0.00;1.79
515;CA-2017-163405;BN-11515;OFF-AR-100012461;90049;5.88;2;0.00;1.71
516;CA-2017-127432;AD-10180;TEC-CO-100032361;59405;2999.95;5;0.00;1379.98
517;CA-2017-127432;AD-10180;OFF-ST-100045071;59405;51.45;3;0.00;13.89
518;CA-2017-127432;AD-10180;OFF-PA-100016671;59405;11.96;2;0.00;5.38
519;CA-2017-127432;AD-10180;OFF-ST-100044591;59405;1126.02;3;0.00;56.30
520;CA-2015-157812;DB-13210;TEC-AC-100001711;77041;18.39;1;0.20;5.29
521;CA-2015-157812;DB-13210;OFF-ST-100007361;77041;129.57;2;0.20;-25.91
522;CA-2015-157812;DB-13210;OFF-BI-100002851;77041;14.11;9;0.80;-21.17
523;CA-2017-145142;MC-17605;FUR-TA-100018571;48234;210.98;2;0.00;21.10
524;US-2016-139486;LH-17155;TEC-PH-100035551;90032;55.18;3;0.20;-12.41
525;US-2016-139486;LH-17155;TEC-AC-100038321;90032;66.26;2;0.00;27.17
526;CA-2015-158792;BD-11605;OFF-FA-100028151;1841;22.20;5;0.00;10.43
527;CA-2017-113558;PH-18790;FUR-CH-100033791;33801;683.95;3;0.20;42.75
528;CA-2017-113558;PH-18790;FUR-FU-100017561;33801;45.70;3;0.20;5.14
529;US-2015-138303;MG-18145;OFF-ST-100049631;19134;36.34;3;0.20;-7.27
530;US-2015-138303;MG-18145;OFF-SU-100028811;19134;666.25;1;0.20;-149.91
531;US-2015-138303;MG-18145;OFF-EN-100013351;19134;52.51;6;0.20;19.69
532;CA-2015-102848;KB-16240;FUR-CH-100005951;90036;190.72;1;0.20;11.92
533;US-2017-129441;JC-15340;FUR-FU-100004481;90032;47.94;3;0.00;2.40
534;CA-2016-168753;RL-19615;TEC-PH-100009841;36116;979.95;5;0.00;274.39
535;CA-2016-168753;RL-19615;OFF-BI-100025571;36116;22.75;5;0.00;11.38
536;CA-2016-126613;AA-10375;OFF-ST-100013251;85204;16.77;2;0.20;1.47
537;US-2017-122637;EP-13915;OFF-BI-100024291;60653;42.62;7;0.80;-68.19
538;CA-2015-147851;MP-17470;OFF-BI-100045281;10009;10.75;4;0.20;3.36
539;CA-2015-134894;DK-12985;OFF-AP-100012711;42420;152.94;3;0.00;41.29
540;CA-2015-134894;DK-12985;FUR-CH-100026471;42420;283.92;4;0.00;70.98
541;CA-2014-140795;BD-11500;TEC-AC-100014321;54302;468.90;6;0.00;206.32
542;CA-2016-136924;ES-14080;TEC-PH-100022621;85705;380.86;8;0.20;38.09
543;US-2015-120161;LM-17065;OFF-ST-100018091;45503;646.78;9;0.20;-145.52
544;CA-2014-103849;PG-18895;TEC-AC-100014651;76106;58.11;2;0.20;7.26
545;CA-2014-103849;PG-18895;TEC-PH-100025971;76106;100.79;1;0.20;6.30
546;CA-2014-103849;PG-18895;FUR-FU-100007231;76106;66.11;4;0.60;-84.29
547;CA-2017-162929;AS-10135;OFF-BI-100004041;10035;41.28;6;0.20;13.93
548;CA-2017-162929;AS-10135;OFF-PA-100029861;10035;13.36;2;0.00;6.41
549;CA-2015-113173;DK-13225;OFF-ST-100006041;60653;250.27;9;0.20;15.64
550;CA-2015-113173;DK-13225;OFF-BI-100047381;60653;11.36;3;0.80;-17.05
551;CA-2015-113173;DK-13225;OFF-SU-100019351;60653;8.72;5;0.20;-1.74
552;CA-2016-136406;BD-11320;FUR-CH-100020241;94110;1121.57;2;0.20;0.00
553;CA-2017-112774;RC-19960;FUR-FU-100030391;32216;34.50;1;0.20;6.04
554;CA-2017-101945;GT-14710;OFF-FA-100042481;77070;10.82;3;0.20;2.57
555;CA-2017-100650;DK-13225;OFF-ST-100017801;92804;1295.78;2;0.00;310.99
556;CA-2014-155852;AJ-10945;OFF-AR-100035601;28403;19.46;4;0.20;3.40
557;CA-2016-113243;OT-18730;OFF-LA-100012971;90045;20.70;2;0.00;9.94
558;CA-2016-113243;OT-18730;FUR-TA-100042561;90045;1335.68;4;0.20;-217.05
559;CA-2016-113243;OT-18730;OFF-PA-100034411;90045;32.40;5;0.00;15.55
560;CA-2017-118731;LP-17080;FUR-FU-100033471;94110;42.60;3;0.00;16.61
561;CA-2017-118731;LP-17080;OFF-BI-100000691;94110;84.06;7;0.20;27.32
562;CA-2014-145576;CA-12775;OFF-AP-100039141;33614;13.00;5;0.20;1.30
563;CA-2014-145576;CA-12775;FUR-FU-100040201;33614;13.13;3;0.20;3.77
564;CA-2015-130736;JF-15490;OFF-FA-100034671;98105;3.96;2;0.00;0.00
565;CA-2015-130736;JF-15490;OFF-LA-100006341;98105;2.61;1;0.00;1.20
566;CA-2017-137099;FP-14320;TEC-PH-100024961;90008;374.38;3;0.20;46.80
567;CA-2017-156951;EB-13840;OFF-PA-100045301;98105;91.84;8;0.00;45.00
568;CA-2017-156951;EB-13840;OFF-BI-100011071;98105;81.09;7;0.20;27.37
569;CA-2017-156951;EB-13840;OFF-PA-100044511;98105;19.44;3;0.00;9.33
570;CA-2017-156951;EB-13840;FUR-CH-100049971;98105;451.15;3;0.20;0.00
571;CA-2017-164826;JF-15415;OFF-LA-100012971;10024;72.45;7;0.00;34.78
572;CA-2017-164826;JF-15415;OFF-FA-100005851;10024;13.96;4;0.00;6.42
573;CA-2017-164826;JF-15415;OFF-BI-100019221;10024;33.26;7;0.20;11.23
574;CA-2017-164826;JF-15415;TEC-PH-100003471;10024;14.85;3;0.00;4.01
575;CA-2016-127250;SF-20200;OFF-AR-100033941;98270;8.82;3;0.00;2.38
576;CA-2015-149713;TG-21640;OFF-PA-100045301;90805;160.72;14;0.00;78.75
577;CA-2015-149713;TG-21640;OFF-PA-100014501;90805;19.92;4;0.00;9.76
578;CA-2015-149713;TG-21640;OFF-SU-100015741;90805;7.30;2;0.00;2.19
579;CA-2017-118640;CS-11950;OFF-ST-100029741;60610;69.71;2;0.20;8.71
580;CA-2017-118640;CS-11950;FUR-FU-100014751;60610;8.79;1;0.60;-5.71
581;CA-2015-132906;CC-12145;OFF-SU-100044981;90004;51.52;4;0.00;1.55
582;CA-2017-145233;DV-13465;TEC-PH-100049771;80219;470.38;3;0.20;52.92
583;CA-2017-145233;DV-13465;TEC-PH-100005861;80219;105.58;2;0.20;9.24
584;CA-2017-145233;DV-13465;OFF-AP-100003581;80219;31.15;3;0.20;3.50
585;CA-2017-145233;DV-13465;OFF-BI-100027641;80219;6.78;7;0.70;-4.75
586;CA-2017-145233;DV-13465;TEC-PH-100012541;80219;406.37;4;0.20;30.48
587;CA-2015-128139;BD-11725;FUR-CH-100039561;40475;70.98;1;0.00;4.97
588;CA-2015-128139;BD-11725;OFF-LA-100039301;40475;294.93;3;0.00;144.52
589;US-2016-156986;ZC-21910;TEC-PH-100038001;97301;84.78;2;0.20;-20.14
590;US-2016-156986;ZC-21910;OFF-PA-100020051;97301;20.74;4;0.20;7.26
591;US-2016-156986;ZC-21910;OFF-BI-100024981;97301;16.82;3;0.70;-12.90
592;US-2016-156986;ZC-21910;OFF-PA-100041011;97301;10.37;2;0.20;3.63
593;CA-2014-135405;MS-17830;OFF-AR-100040781;78041;9.34;2;0.20;1.17
594;CA-2014-135405;MS-17830;TEC-AC-100012661;78041;31.20;3;0.20;9.75
595;CA-2014-131450;LR-16915;OFF-AP-100047081;92024;76.12;2;0.00;22.07
596;CA-2014-131450;LR-16915;TEC-CO-100041151;92024;1199.98;3;0.20;434.99
597;CA-2014-131450;LR-16915;TEC-PH-100023981;92024;445.96;5;0.20;55.75
598;CA-2014-131450;LR-16915;FUR-FU-100019791;92024;327.76;8;0.00;91.77
599;CA-2016-120180;TP-21130;OFF-SU-100041151;19134;11.63;2;0.20;1.02
600;US-2016-100720;CK-12205;TEC-PH-100014251;19120;143.98;3;0.40;-28.80
601;US-2016-100720;CK-12205;TEC-PH-100039631;19120;494.38;4;0.40;-115.35
602;US-2016-100720;CK-12205;OFF-SU-100015741;19120;5.84;2;0.20;0.73
603;CA-2014-149958;AS-10240;OFF-ST-100014901;33614;142.78;1;0.20;17.85
604;CA-2014-149958;AS-10240;FUR-FU-100017561;33614;45.70;3;0.20;5.14
605;CA-2014-149958;AS-10240;OFF-BI-100007731;33614;7.22;3;0.70;-5.53
606;CA-2014-149958;AS-10240;OFF-BI-100015431;33614;43.19;4;0.70;-31.67
